Timestamp,Sensor_ID,Temperature,Voltage,Current
01-01-2025 00:10,S15,46.34296497,3.060022585,0.955802057
01-01-2025 00:10,S08,45.79597862,3.584699472,1.444288245
01-01-2025 00:10,S14,50.54057771,3.426524017,0.519762446
01-01-2025 00:11,S08,36.3829693,3.301815648,1.027240143
01-01-2025 00:11,S16,45.30031479,3.833606076,0.553898561
01-01-2025 00:11,S13,23.47616455,3.923382465,1.036877982
01-01-2025 00:11,S18,53.76455646,3.293747423,1.167179643
01-01-2025 00:11,S15,29.38506778,3.059336924,1.166765195
01-01-2025 00:11,S13,60.03419828,4.018503241,1.278088789
01-01-2025 00:12,S09,41.69879906,3.011951689,1.324260274
01-01-2025 00:12,S15,42.88333018,4.124534993,0.392726072
01-01-2025 00:12,S13,38.72266094,3.753143849,0.711920588
01-01-2025 00:12,S01,42.11961126,3.386215962,1.124547024
01-01-2025 00:12,S07,59.18531345,3.295773491,0.898303545
01-01-2025 00:12,S09,20.12191343,3.010806797,0.528811136
01-01-2025 00:13,S01,57.76965386,3.2825657,0.963251484
01-01-2025 00:13,S12,48.38023481,3.165273962,0.788922783
01-01-2025 00:13,S08,32.92978352,3.734599465,0.768045933
01-01-2025 00:13,S11,34.24687607,3.199854706,1.271704461
01-01-2025 00:13,S19,61.76393027,3.634355805,0.789118001
01-01-2025 00:13,S17,35.5449312,3.708139707,0.331745407
01-01-2025 00:14,S08,33.46649489,3.357650038,0.369676007
01-01-2025 00:14,S03,56.37314542,3.042077939,1.32749285
01-01-2025 00:14,S03,48.38552876,3.044704657,1.452720972
01-01-2025 00:14,S01,35.62074423,3.031616799,1.126091204
01-01-2025 00:14,S05,47.16624975,3.886949601,0.737241953
01-01-2025 00:14,S10,34.74247316,3.381611646,1.426320379
01-01-2025 00:15,S07,56.00821398,3.955560223,1.095363704
01-01-2025 00:15,S09,55.61370965,3.518079389,1.313200259
01-01-2025 00:15,S07,50.32006199,3.543597721,1.219022765
01-01-2025 00:15,S09,48.61661061,3.615459123,0.754967179
01-01-2025 00:15,S08,62.61188125,3.855637748,0.874442641
01-01-2025 00:15,S12,44.99686327,3.328203439,0.523358585
01-01-2025 00:16,S02,33.18125875,3.145904819,0.650416921
01-01-2025 00:16,S01,49.49473913,3.667268802,1.233750794
01-01-2025 00:16,S16,65.8604705,3.392373148,1.37277407
01-01-2025 00:16,S05,34.85240507,3.530989576,1.169352508
01-01-2025 00:16,S03,41.38537233,3.77633605,0.858208436
01-01-2025 00:16,S12,49.16446038,3.592950889,0.403811123
01-01-2025 00:17,S08,44.46095151,3.744334581,0.368337538
01-01-2025 00:17,S03,35.1769642,3.653040003,0.749190678
01-01-2025 00:17,S01,56.21857856,3.887755646,0.856586063
01-01-2025 00:17,S03,68.20040722,3.847123941,1.030944747
01-01-2025 00:17,S05,46.96131459,3.64102787,0.307787426
01-01-2025 00:17,S15,35.9593171,3.814683625,1.487667469
01-01-2025 00:18,S14,29.51039475,4.048271523,0.73672666
01-01-2025 00:18,S03,47.57975981,3.518725545,1.317713597
01-01-2025 00:18,S01,56.03877343,3.495315687,0.941960047
01-01-2025 00:18,S05,49.75167746,3.917094745,0.456527345
01-01-2025 00:18,S14,44.97596159,3.699064604,1.257078663
01-01-2025 00:18,S07,39.10728348,3.085208136,1.15179249
01-01-2025 00:19,S09,34.07836367,4.070534419,0.932923302
01-01-2025 00:19,S15,53.34751326,3.036939723,0.91746371
01-01-2025 00:19,S15,54.13771621,3.898075627,0.404975527
01-01-2025 00:19,S10,29.54270213,3.910552971,1.087018738
01-01-2025 00:19,S13,60.89838978,4.143733302,1.393494187
01-01-2025 00:19,S19,50.74071221,3.06496129,0.411893903
01-01-2025 00:20,S07,58.99594645,3.716228233,0.616213741
01-01-2025 00:20,S17,31.57872252,3.513408685,1.382769568
01-01-2025 00:20,S20,31.34175845,3.396759546,0.641212692
01-01-2025 00:20,S04,43.5103069,3.108382272,1.084732407
01-01-2025 00:20,S05,50.02784427,3.675184944,0.941781798
01-01-2025 00:20,S07,62.96360823,3.574848871,1.015593126
01-01-2025 00:21,S13,52.06078914,3.12546535,0.798946682
01-01-2025 00:21,S15,42.57318723,3.734987409,0.659989765
01-01-2025 00:21,S11,34.73630792,3.885543744,0.358240141
01-01-2025 00:21,S04,57.30000573,3.920733961,1.193137127
01-01-2025 00:21,S13,35.35294574,4.086447826,1.195312155
01-01-2025 00:21,S07,61.28468555,3.49136489,1.104870888
01-01-2025 00:22,S19,42.1561535,4.143687322,1.072360546
01-01-2025 00:22,S02,60.90582073,4.038515286,0.592460559
01-01-2025 00:22,S10,51.7893129,3.355801885,0.326813921
01-01-2025 00:22,S13,43.63004511,3.191139645,1.270458476
01-01-2025 00:22,S06,39.80603628,3.522467275,0.889366243
01-01-2025 00:22,S12,41.59092123,3.48227845,0.668205757
01-01-2025 00:23,S12,49.28316692,3.690863166,0.422318288
01-01-2025 00:23,S20,45.77156496,3.700063479,0.375265909
01-01-2025 00:23,S11,39.06188592,3.899984381,0.718640066
01-01-2025 00:23,S07,43.3436859,3.611867938,1.265684478
01-01-2025 00:23,S01,45.7857703,3.125787169,1.402468499
01-01-2025 00:23,S01,23.71265906,4.029949603,1.376101638
01-01-2025 00:24,S20,49.58168115,3.3717175,1.404001002
01-01-2025 00:24,S13,35.20278775,4.165556952,1.389270412
01-01-2025 00:24,S09,33.46667597,3.14143213,0.932669702
01-01-2025 00:24,S03,28.12655653,4.149901407,0.563298766
01-01-2025 00:24,S07,27.06107502,3.109214168,1.257655899
01-01-2025 00:24,S06,31.44552497,3.277243366,0.55645557
01-01-2025 00:25,S08,37.90979042,3.055895931,0.620648732
01-01-2025 00:25,S09,64.53259138,3.846135776,0.579905186
01-01-2025 00:25,S05,39.74120324,4.020358484,0.917978884
01-01-2025 00:25,S01,46.77750106,3.520885298,0.68619301
01-01-2025 00:25,S19,49.00481387,4.11422649,0.48498726
01-01-2025 00:25,S10,46.31065186,3.708358886,0.843808094
01-01-2025 00:26,S12,44.22556539,3.756008563,1.348688687
01-01-2025 00:26,S15,33.04706236,4.014503042,0.984663426
01-01-2025 00:26,S09,59.50927548,3.356160246,1.354002727
01-01-2025 00:26,S20,63.07196644,3.425118866,0.535046622
01-01-2025 00:26,S17,28.17341306,4.087142303,0.500368648
01-01-2025 00:26,S17,34.75971409,4.081156195,0.990692551
01-01-2025 00:27,S20,42.20189658,4.171779331,0.855994682
01-01-2025 00:27,S12,35.35462205,4.08220598,1.09220717
01-01-2025 00:27,S07,50.05965553,3.152846443,1.253552149
01-01-2025 00:27,S02,37.71727798,3.988469143,1.201568755
01-01-2025 00:27,S03,66.65056068,3.491806174,1.430713408
01-01-2025 00:27,S17,56.90548594,4.188961627,0.777907691
01-01-2025 00:28,S05,47.12574031,3.566737157,0.547664091
01-01-2025 00:28,S17,55.26986263,3.664603299,0.961095168
01-01-2025 00:28,S17,56.05900424,3.635729898,0.432891744
01-01-2025 00:28,S17,39.36052512,3.386084436,0.646621348
01-01-2025 00:28,S02,36.83782755,3.090026507,0.549465666
01-01-2025 00:28,S02,45.78143063,4.074781476,0.77587646
01-01-2025 00:29,S05,53.61636124,3.963210975,0.43345989
01-01-2025 00:29,S01,46.39060399,3.167432137,0.338210093
01-01-2025 00:29,S01,29.23003518,3.932121926,1.088152806
01-01-2025 00:29,S19,36.97175556,3.751015999,1.032298774
01-01-2025 00:29,S02,44.26027136,3.490972546,1.150030723
01-01-2025 00:29,S12,44.24334396,3.304825379,1.092463728
01-01-2025 00:30,S06,64.72542177,4.03167454,0.437153617
01-01-2025 00:30,S04,31.14012058,3.840225911,0.649294658
01-01-2025 00:30,S11,50.05589242,3.657287891,0.455431932
01-01-2025 00:30,S17,59.89113108,3.731482241,1.311566882
01-01-2025 00:30,S06,67.71449745,3.109279418,1.196284386
01-01-2025 00:30,S05,40.95602577,3.568703713,0.541832404
01-01-2025 00:31,S20,49.91429453,3.232440351,0.709571089
01-01-2025 00:31,S02,50.69760357,3.250060415,1.459937991
01-01-2025 00:31,S06,46.95481732,3.793564755,1.012991229
01-01-2025 00:31,S11,44.01154799,4.093507382,1.261386717
01-01-2025 00:31,S16,49.3597539,3.484507933,0.617509242
01-01-2025 00:31,S16,19.67753915,3.249299128,0.552063504
01-01-2025 00:32,S01,51.8206949,3.778496325,1.240700315
01-01-2025 00:32,S09,46.26177904,4.045424456,1.123046946
01-01-2025 00:32,S06,42.77525103,3.897982561,1.117173515
01-01-2025 00:32,S16,65.46862196,4.042508677,0.963161498
01-01-2025 00:32,S03,38.25065981,3.643865605,0.976294011
01-01-2025 00:32,S20,40.96924011,3.902251493,1.182837006
01-01-2025 00:33,S04,64.91553302,3.168077471,0.624002977
01-01-2025 00:33,S19,36.67938695,3.417929538,0.723322159
01-01-2025 00:33,S03,39.49884717,3.467458997,1.345964125
01-01-2025 00:33,S19,43.52974577,3.613554895,0.670638241
01-01-2025 00:33,S20,53.40734482,4.114891632,0.955571486
01-01-2025 00:33,S07,47.07802507,4.049155872,1.143167357
01-01-2025 00:34,S20,32.07374653,3.161430591,1.499909792
01-01-2025 00:34,S09,39.67831437,3.207347582,0.822349598
01-01-2025 00:34,S01,38.92645567,3.42916866,0.813711452
01-01-2025 00:34,S08,44.22778955,3.348892639,1.311106055
01-01-2025 00:34,S07,49.25843659,3.737725144,1.266603734
01-01-2025 00:34,S18,49.18205756,4.083331257,1.177291058
01-01-2025 00:35,S08,27.23988246,4.15474985,0.855875565
01-01-2025 00:35,S01,55.63940988,3.784323543,0.688726944
01-01-2025 00:35,S11,47.52568846,4.005791042,1.030476579
01-01-2025 00:35,S18,58.84532048,3.63024264,1.351467952
01-01-2025 00:35,S10,49.44198327,3.249992336,1.36053295
01-01-2025 00:35,S03,56.01322958,3.629626095,0.430198014
01-01-2025 00:36,S07,49.66545311,3.666099122,0.814020341
01-01-2025 00:36,S16,58.46225756,3.890949077,0.857666347
01-01-2025 00:36,S16,50.22250636,3.263859588,1.473138441
01-01-2025 00:36,S20,44.02084754,3.441972459,1.113597618
01-01-2025 00:36,S17,67.7243472,3.436832963,0.788695701
01-01-2025 00:36,S02,53.89037122,4.151327515,0.331269463
01-01-2025 00:37,S01,50.73744421,3.532733952,0.978462192
01-01-2025 00:37,S16,32.23695583,3.906112761,0.415291171
01-01-2025 00:37,S12,32.11692383,3.900973658,1.301339949
01-01-2025 00:37,S05,47.92715482,3.318653022,1.203022393
01-01-2025 00:37,S05,46.45521198,3.686243627,0.852610992
01-01-2025 00:37,S09,38.85877435,4.073163472,0.815052935
01-01-2025 00:38,S09,46.409827,3.570237263,1.376806759
01-01-2025 00:38,S03,60.88626928,4.134141009,0.646150021
01-01-2025 00:38,S19,51.95402475,3.257349875,0.598823955
01-01-2025 00:38,S16,33.5899149,3.088990927,1.427036919
01-01-2025 00:38,S16,43.88491173,4.069744648,1.271095004
01-01-2025 00:38,S03,36.95033519,4.017217438,1.284750712
01-01-2025 00:39,S20,41.12300084,4.191107851,0.534232577
01-01-2025 00:39,S01,40.86384334,3.815272186,0.47195519
01-01-2025 00:39,S20,40.22354417,4.124025512,0.33123546
01-01-2025 00:39,S11,32.44864628,3.99233883,0.584449811
01-01-2025 00:39,S17,43.72345318,4.0133116,1.22902859
01-01-2025 00:39,S08,39.39392363,3.682969885,0.588046103
01-01-2025 00:40,S04,15.7055131,3.458837518,1.17492394
01-01-2025 00:40,S06,65.52972025,4.121469687,0.602289918
01-01-2025 00:40,S08,55.88769654,3.518540611,0.774350998
01-01-2025 00:40,S20,41.23699275,3.646583241,1.479794748
01-01-2025 00:40,S03,45.1881905,3.535337169,0.593774078
01-01-2025 00:40,S16,33.28345653,3.677781977,0.751644753
01-01-2025 00:41,S03,61.95722878,3.564606095,0.661304617
01-01-2025 00:41,S18,63.97288695,3.05756107,0.431549984
01-01-2025 00:41,S14,46.56693728,4.058457823,0.887872971
01-01-2025 00:41,S18,55.23530644,3.533272583,0.754428796
01-01-2025 00:41,S02,46.75286779,3.706732378,1.133864503
01-01-2025 00:41,S03,31.63274561,3.167025363,1.281113456
01-01-2025 00:42,S16,40.88176631,3.004065418,0.953099657
01-01-2025 00:42,S09,46.31927967,3.294348112,0.338635707
01-01-2025 00:42,S04,40.45452281,3.845503239,1.042706827
01-01-2025 00:42,S01,42.81346723,3.119033436,0.366468876
01-01-2025 00:42,S04,44.08600442,4.090664928,1.039627588
01-01-2025 00:42,S01,44.19121502,3.258027083,1.122035939
01-01-2025 00:43,S14,45.5225849,3.245512337,0.537321153
01-01-2025 00:43,S16,34.39394934,3.217809554,1.283215378
01-01-2025 00:43,S20,37.82983851,3.016778056,1.393302158
01-01-2025 00:43,S08,32.15415734,3.926166562,1.275704357
01-01-2025 00:43,S07,54.7781555,4.050041437,0.666131028
01-01-2025 00:43,S03,23.94353058,3.736995243,1.003971615
01-01-2025 00:44,S17,56.53590343,3.225839978,1.397778179
01-01-2025 00:44,S01,58.86349397,3.342333596,0.684797671
01-01-2025 00:44,S16,41.97819413,3.571112037,1.284033387
01-01-2025 00:44,S12,18.96862912,4.145215142,0.311370158
01-01-2025 00:44,S19,41.38689438,3.296821646,0.304376043
01-01-2025 00:44,S14,44.35815839,3.877975085,1.211653992
01-01-2025 00:45,S06,34.8940178,3.527337868,1.213737099
01-01-2025 00:45,S06,39.84781606,3.357416818,1.246772625
01-01-2025 00:45,S13,60.30195199,3.547099124,1.416032205
01-01-2025 00:45,S19,51.64927162,3.085448061,0.441487574
01-01-2025 00:45,S08,35.75435886,3.958424845,0.578381982
01-01-2025 00:45,S02,29.0240083,3.291962314,1.384469904
01-01-2025 00:46,S01,41.72982682,3.870494548,0.512683437
01-01-2025 00:46,S15,42.86543221,3.082018046,1.118675121
01-01-2025 00:46,S01,49.96199187,4.146118267,0.9365556
01-01-2025 00:46,S05,39.64683287,3.231617982,0.399832412
01-01-2025 00:46,S16,50.11499575,4.059290491,0.642316394
01-01-2025 00:46,S19,64.3515404,3.971367852,0.92444666
01-01-2025 00:47,S04,53.15501022,4.161431909,1.32282014
01-01-2025 00:47,S03,44.51911493,3.573468793,1.149046188
01-01-2025 00:47,S17,43.16849529,3.872876753,1.046259794
01-01-2025 00:47,S17,41.43326866,3.444852788,0.895239468
01-01-2025 00:47,S12,56.80640912,3.221241886,0.658420781
01-01-2025 00:47,S14,38.72686554,3.53169112,0.443093894
01-01-2025 00:48,S06,45.45222709,3.198898818,0.790891241
01-01-2025 00:48,S03,45.51197902,4.178453547,0.334222193
01-01-2025 00:48,S09,39.98215807,3.115495789,0.553267067
01-01-2025 00:48,S05,31.27534452,3.707054068,0.818980051
01-01-2025 00:48,S17,48.22974504,3.751756626,0.802326223
01-01-2025 00:48,S14,44.38996028,3.645695451,0.353154517
01-01-2025 00:49,S03,50.00240469,3.794623063,1.006872184
01-01-2025 00:49,S01,39.66399694,3.13941693,0.959621107
01-01-2025 00:49,S20,57.20821299,3.666022229,0.393725165
01-01-2025 00:49,S01,36.23226219,3.344655085,1.431795663
01-01-2025 00:49,S03,62.12040284,4.128211276,0.419259335
01-01-2025 00:49,S18,27.5236349,3.914485984,1.325800981
01-01-2025 00:50,S10,49.34770065,4.167017379,0.300371678
01-01-2025 00:50,S03,49.75430683,3.045067284,1.358737314
01-01-2025 00:50,S08,37.04442932,3.34215981,0.323663679
01-01-2025 00:50,S14,49.24393938,3.234507104,1.209374438
01-01-2025 00:50,S18,57.7951867,3.013385505,0.734028974
01-01-2025 00:50,S15,22.83181161,3.290790876,1.18586016
01-01-2025 00:51,S02,50.02744807,3.81453118,0.782094247
01-01-2025 00:51,S10,20.0672918,3.277306707,0.385089507
01-01-2025 00:51,S02,35.34335196,3.610804135,1.221008034
01-01-2025 00:51,S17,61.29166365,4.065381738,0.385503222
01-01-2025 00:51,S08,39.18217967,3.832509504,1.406544523
01-01-2025 00:51,S01,33.26120036,3.473554884,0.361168843
01-01-2025 00:52,S09,43.02062271,3.446962727,0.875190333
01-01-2025 00:52,S11,65.67906338,3.546882977,1.167641317
01-01-2025 00:52,S16,26.68317753,3.212449729,0.771895758
01-01-2025 00:52,S07,34.48690088,3.760800921,0.56068017
01-01-2025 00:52,S10,59.97431683,3.436983383,1.210909154
01-01-2025 00:52,S03,63.57702344,4.022838419,1.241153646
01-01-2025 00:53,S18,43.96568776,3.907863192,1.407233981
01-01-2025 00:53,S13,32.60947297,3.732615797,0.751398133
01-01-2025 00:53,S07,65.95843502,3.437042667,0.907502081
01-01-2025 00:53,S04,60.94442392,3.251918198,0.735754131
01-01-2025 00:53,S13,51.78946988,3.931382237,0.608498186
01-01-2025 00:53,S20,36.87597651,3.583690919,1.201239554
01-01-2025 00:54,S01,44.50970659,3.269700046,0.707582214
01-01-2025 00:54,S08,43.39639919,3.234209538,0.81377933
01-01-2025 00:54,S14,48.30851305,3.198481085,0.784408389
01-01-2025 00:54,S16,59.51001438,3.932593435,1.155193471
01-01-2025 00:54,S14,53.79417041,3.274784622,1.401354751
01-01-2025 00:54,S12,34.22623923,3.631970716,1.100107274
01-01-2025 00:55,S19,58.7649645,3.541855633,0.865899115
01-01-2025 00:55,S15,48.1313214,3.695533079,1.235046138
01-01-2025 00:55,S02,51.87065796,4.05258588,1.069165589
01-01-2025 00:55,S02,59.66540859,4.041296868,0.372732429
01-01-2025 00:55,S19,33.8841975,3.541291286,0.414796304
01-01-2025 00:55,S17,44.64174421,3.018439501,0.345500333
01-01-2025 00:56,S20,39.68545449,3.511732567,0.848179591
01-01-2025 00:56,S10,29.32140575,3.727432245,1.291024121
01-01-2025 00:56,S06,48.46709978,3.669317711,0.675699803
01-01-2025 00:56,S15,70.11556552,3.781603327,0.76099222
01-01-2025 00:56,S11,26.59922255,3.184890879,1.39137253
01-01-2025 00:56,S05,44.67719389,3.775842119,1.304284134
01-01-2025 00:57,S01,51.40542935,3.219181942,1.098057735
01-01-2025 00:57,S08,46.23078202,3.900628777,0.620164539
01-01-2025 00:57,S12,43.86871947,3.406905136,0.440449779
01-01-2025 00:57,S12,32.00783637,3.85187452,0.319270587
01-01-2025 00:57,S05,47.32786743,3.057438719,0.428412807
01-01-2025 00:57,S07,37.43236023,3.489432031,0.651115732
01-01-2025 00:58,S04,23.10078295,3.846041427,0.962148076
01-01-2025 00:58,S06,56.94592221,3.27224462,0.376800099
01-01-2025 00:58,S13,54.5838582,3.954344454,0.463473334
01-01-2025 00:58,S20,45.51660977,3.75693568,0.517296843
01-01-2025 00:58,S15,47.29074688,3.705074127,1.058378512
01-01-2025 00:58,S03,55.74318013,3.424258625,1.038947759
01-01-2025 00:59,S08,47.24339657,3.578941764,0.960918872
01-01-2025 00:59,S20,54.04017555,3.716819161,0.60060171
01-01-2025 00:59,S16,42.02517799,3.566954537,0.745343629
01-01-2025 00:59,S13,58.11983739,3.837975989,0.41602766
01-01-2025 00:59,S18,48.20785726,3.52043632,0.571752725
01-01-2025 00:59,S10,46.94051944,3.242727818,1.377246272
01-01-2025 01:00,S19,32.29938911,3.256720539,1.475630096
01-01-2025 01:00,S17,47.86955854,3.006964523,1.077191503
01-01-2025 01:00,S19,36.68045083,3.361149259,1.40018795
01-01-2025 01:00,S05,38.61717273,3.898701169,1.07129028
01-01-2025 01:00,S09,36.84624372,3.952995251,0.339835783
01-01-2025 01:00,S12,34.33765068,3.242961051,1.496115102
01-01-2025 01:01,S01,66.24771403,4.150852796,0.418742762
01-01-2025 01:01,S01,58.31339062,3.602883352,1.119170162
01-01-2025 01:01,S15,64.20367502,4.100374499,0.603403444
01-01-2025 01:01,S02,32.7710498,3.848118338,0.770377335
01-01-2025 01:01,S16,45.7125375,3.866920108,1.075121022
01-01-2025 01:01,S08,32.06492375,3.102052346,0.823784819
01-01-2025 01:02,S13,38.04305123,3.263989352,0.600655271
01-01-2025 01:02,S01,35.81873017,3.0105778,0.701335424
01-01-2025 01:02,S16,57.39584006,3.859353169,0.70985774
01-01-2025 01:02,S07,41.03770322,3.413325946,1.451188685
01-01-2025 01:02,S05,55.68379334,3.943983019,1.258335619
01-01-2025 01:02,S03,51.0412089,3.406723464,0.850258526
01-01-2025 01:03,S12,68.03638752,3.983200503,0.539785104
01-01-2025 01:03,S16,30.20555777,3.156837904,1.273219332
01-01-2025 01:03,S19,57.5923324,3.208047788,0.488618966
01-01-2025 01:03,S05,56.4644087,3.409051848,0.552554661
01-01-2025 01:03,S14,35.26621162,3.490184867,0.73921607
01-01-2025 01:03,S05,55.07133336,3.418443373,1.356417835
01-01-2025 01:04,S15,48.36144963,3.916376439,0.458144002
01-01-2025 01:04,S17,42.7252374,3.116341671,0.446681031
01-01-2025 01:04,S14,36.76064513,3.421460424,0.892769986
01-01-2025 01:04,S20,37.80890549,4.004687999,0.631692649
01-01-2025 01:04,S05,65.49812096,3.080156493,0.98247353
01-01-2025 01:04,S12,45.00682819,4.130812209,0.841964022
01-01-2025 01:05,S16,52.82130002,4.183580211,0.821950928
01-01-2025 01:05,S16,37.09100618,3.106281809,0.434367565
01-01-2025 01:05,S07,37.20147054,3.349527027,0.469259628
01-01-2025 01:05,S04,55.81984809,3.446880799,1.285294293
01-01-2025 01:05,S01,31.50423788,3.931669642,1.363059285
01-01-2025 01:05,S05,40.84786232,3.715112175,0.581620239
01-01-2025 01:06,S10,45.34027411,3.773238841,0.436152602
01-01-2025 01:06,S05,103.3260201,3.909011787,0.364100006
01-01-2025 01:06,S04,43.20906715,3.141574799,1.029957136
01-01-2025 01:06,S02,48.95819781,3.999851348,1.158423855
01-01-2025 01:06,S20,51.92855756,3.846743765,0.747371987
01-01-2025 01:06,S10,52.34637545,3.69281007,1.115611041
01-01-2025 01:07,S19,35.14196191,4.067682402,1.155550579
01-01-2025 01:07,S01,42.15844902,3.840367625,1.422410738
01-01-2025 01:07,S05,56.94762862,3.242039955,0.377848365
01-01-2025 01:07,S13,53.94647188,3.515694457,0.530750068
01-01-2025 01:07,S04,31.27140549,3.59285144,0.382231185
01-01-2025 01:07,S16,48.514799,3.066261152,1.34159272
01-01-2025 01:08,S16,25.21774751,4.145565016,1.251104592
01-01-2025 01:08,S02,45.46934902,3.154292713,0.989570485
01-01-2025 01:08,S17,63.97767017,3.836953521,0.400396092
01-01-2025 01:08,S20,35.52107283,3.607477243,0.62797483
01-01-2025 01:08,S12,36.65676955,3.0307587,0.657263818
01-01-2025 01:08,S18,52.64029782,4.109696971,0.972891835
01-01-2025 01:09,S03,29.57198485,4.022204171,0.609652673
01-01-2025 01:09,S01,38.6724497,3.629109513,0.387551837
01-01-2025 01:09,S01,50.96441138,3.274730803,1.176914762
01-01-2025 01:09,S19,38.65714152,3.145947469,0.658896254
01-01-2025 01:09,S11,42.64030013,3.436070975,0.842849012
01-01-2025 01:09,S05,52.4418571,3.306513937,0.453199962
01-01-2025 01:10,S12,49.21546084,3.608029441,1.263057964
01-01-2025 01:10,S03,47.66818396,4.159691155,0.978638252
01-01-2025 01:10,S01,41.60877721,3.689944192,1.381902751
01-01-2025 01:10,S01,48.70061115,4.067917267,0.894565876
01-01-2025 01:10,S08,43.7626732,3.781054605,1.429710806
01-01-2025 01:10,S10,49.5780561,3.570295832,1.370241845
01-01-2025 01:11,S11,40.03067975,4.025529075,0.991751828
01-01-2025 01:11,S12,43.17431026,3.565641732,1.420672126
01-01-2025 01:11,S13,35.10042207,4.042353805,0.687706497
01-01-2025 01:11,S12,44.6499239,3.349892123,0.738770595
01-01-2025 01:11,S14,36.88999136,3.154575689,0.354573542
01-01-2025 01:11,S02,33.8595355,4.026377357,1.007041088
01-01-2025 01:12,S19,47.58661148,3.704898197,1.166308764
01-01-2025 01:12,S18,47.12739776,4.066910878,1.228223028
01-01-2025 01:12,S03,52.82873735,4.125392648,0.479779543
